content,label
안전신고 앱은 여기에서 설치할 수 있습니다. URL 7356,0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 5433 (고객센터: 1599-3333),0
이거 진짜 도움 됐어 공유할게 URL 6829,0
이번 주말 어디 갈지 정리된 거야 URL 4524,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 412 (고객센터: 129),0
이거 너 예전에 찾던 거 아니야? URL 8382,0
이거 진짜 도움 됐어 공유할게 URL 1822,0
이거 진짜 도움 됐어 공유할게 URL 6027,0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 6856 (고객센터: 100),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 4963,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 6123 (고객센터: 1588-0075),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 260 (고객센터: 120),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 9520,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 1837 (고객센터: 1577-8000),0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 9738 (고객센터: 129),0
친구가 이 링크 꼭 보라던데? URL 2373,0
이번 주말 어디 갈지 정리된 거야 URL 3880,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 3539 (고객센터: 1588-5000),0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 2636,0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 2658 (고객센터: 1599-1111),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 1548,0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 7319,0
친구가 이 링크 꼭 보라던데? URL 9218,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 4862 (고객센터: 182),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 4879,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 8027 (고객센터: 1588-0075),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 9656 (고객센터: 120),0
택배조회는 공식 사이트에서만 가능합니다. URL 811,0
이번 주말 어디 갈지 정리된 거야 URL 6697,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 7438 (고객센터: 1577-8000),0
택배조회는 공식 사이트에서만 가능합니다. URL 8643,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 682,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 2788 (고객센터: 1661-3000),0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 2431 (고객센터: 1577-1000),0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 1464 (고객센터: 1599-1111),0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 4583,0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 6858 (고객센터: 1577-8866),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 1287,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 6898 (고객센터: 100),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 4046,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 3885 (고객센터: 1588-5000),0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 9713 (고객센터: 1599-3333),0
이번 주말 어디 갈지 정리된 거야 URL 8612,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 8029 (고객센터: 1588-5000),0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 9807 (고객센터: 1577-1000),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 737,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 2134,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 4791 (고객센터: 1588-0075),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 916 (고객센터: 1577-8000),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 8988 (고객센터: 1577-8000),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 2760,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 8955 (고객센터: 182),0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 7727 (고객센터: 1599-1111),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 342,0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 2741 (고객센터: 1544-0010),0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 148 (고객센터: 182),0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 8100 (고객센터: 182),0
택배조회는 공식 사이트에서만 가능합니다. URL 7918,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 7459 (고객센터: 1661-3000),0
이번 주말 어디 갈지 정리된 거야 URL 2114,0
이거 진짜 도움 됐어 공유할게 URL 3260,0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 6790 (고객센터: 1577-1000),0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 1589,0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 1146 (고객센터: 120),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 2240 (고객센터: 120),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 5682 (고객센터: 02-2100-3399),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 7221 (고객센터: 1577-8000),0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 2618 (고객센터: 1588-5000),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 6607 (고객센터: 1577-8866),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 7311 (고객센터: 1577-8866),0
이거 진짜 도움 됐어 공유할게 URL 3965,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 2704 (고객센터: 100),0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 2982 (고객센터: 1577-1000),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 2035,0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 4170 (고객센터: 100),0
이번 주말 어디 갈지 정리된 거야 URL 7355,0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 201 (고객센터: 120),0
우리 다음 약속 이 링크 참고하자 URL 2347,0
친구가 이 링크 꼭 보라던데? URL 7905,0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 6515 (고객센터: 1599-1111),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 1133 (고객센터: 02-2100-3399),0
우리 다음 약속 이 링크 참고하자 URL 9587,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 5159,0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 8503,0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 3092 (고객센터: 02-2100-3399),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 8677 (고객센터: 1577-8000),0
이거 너 예전에 찾던 거 아니야? URL 8562,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 1726 (고객센터: 100),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 4346,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 6225 (고객센터: 1577-8000),0
택배조회는 공식 사이트에서만 가능합니다. URL 8546,0
친구가 이 링크 꼭 보라던데? URL 2258,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 2785 (고객센터: 1577-8000),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 3819 (고객센터: 1661-3000),0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 3730,0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 9496 (고객센터: 1577-8866),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 8628,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 1533 (고객센터: 1588-0075),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 1034,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 3591,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 146 (고객센터: 182),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 2917 (고객센터: 1577-8000),0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 3561 (고객센터: 1599-3333),0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 9286 (고객센터: 182),0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 6778,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 9103,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 675 (고객센터: 1577-8000),0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 5299 (고객센터: 1599-3333),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 5582 (고객센터: 1577-8000),0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 7721,0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 4342,0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 8770 (고객센터: 1577-8866),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 4614,0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 4902,0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 478 (고객센터: 02-2100-3399),0
택배조회는 공식 사이트에서만 가능합니다. URL 6443,0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 6233 (고객센터: 02-2100-3399),0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 6814 (고객센터: 100),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 9250 (고객센터: 1588-9999)",0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 6751 (고객센터: 1577-1000),0
이거 진짜 도움 됐어 공유할게 URL 8129,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 6617 (고객센터: 1661-3000),0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 8377 (고객센터: 1544-0010),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 8699 (고객센터: 02-2100-3399),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 8306 (고객센터: 120),0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 8487 (고객센터: 100),0
우리 다음 약속 이 링크 참고하자 URL 8984,0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 9263 (고객센터: 1577-8866),0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 363 (고객센터: 1588-0075),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 1356 (고객센터: 120),0
이거 너 예전에 찾던 거 아니야? URL 2942,0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 4286 (고객센터: 1577-1000),0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 7194 (고객센터: 1544-0010),0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 515 (고객센터: 1599-3333),0
이거 너 예전에 찾던 거 아니야? URL 4688,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 2339 (고객센터: 182),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 5044 (고객센터: 1577-8866),0
이거 진짜 도움 됐어 공유할게 URL 7069,0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 7097,0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 3858 (고객센터: 1599-1111),0
우리 다음 약속 이 링크 참고하자 URL 4051,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 6172,0
택배조회는 공식 사이트에서만 가능합니다. URL 8067,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 5555 (고객센터: 1661-3000),0
택배조회는 공식 사이트에서만 가능합니다. URL 2181,0
이거 진짜 도움 됐어 공유할게 URL 9829,0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 9391 (고객센터: 02-2100-3399),0
이거 진짜 도움 됐어 공유할게 URL 9333,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 7963 (고객센터: 129),0
친구가 이 링크 꼭 보라던데? URL 6997,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 1484 (고객센터: 1577-8000),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 1033 (고객센터: 1577-8000),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 6363,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 2177 (고객센터: 182),0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 7056 (고객센터: 1599-3333),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 9491,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 5095 (고객센터: 1588-0075),0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 8657 (고객센터: 182),0
이거 진짜 도움 됐어 공유할게 URL 1518,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 3307 (고객센터: 182),0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 6233 (고객센터: 1588-5000),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 3644,0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 8042 (고객센터: 120),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 6787 (고객센터: 02-2100-3399),0
이거 너 예전에 찾던 거 아니야? URL 1431,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 3653 (고객센터: 129),0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 4323 (고객센터: 1544-0010),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 5864 (고객센터: 1588-9999)",0
택배조회는 공식 사이트에서만 가능합니다. URL 2096,0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 8036,0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 9624,0
엄마가 이거 보라고 했어 URL 2176,0
택배조회는 공식 사이트에서만 가능합니다. URL 7007,0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 4345 (고객센터: 1544-0010),0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 7971 (고객센터: 1599-1111),0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 1342,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 5937 (고객센터: 1577-8000),0
우리 다음 약속 이 링크 참고하자 URL 9893,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 1960 (고객센터: 1577-8000),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 7625 (고객센터: 120),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 5824 (고객센터: 1661-3000),0
이거 진짜 도움 됐어 공유할게 URL 6885,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 3587 (고객센터: 1661-3000),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 7499 (고객센터: 120),0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 2023 (고객센터: 1588-0075),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 7252 (고객센터: 120),0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 6609,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 8299 (고객센터: 1661-3000),0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 662,0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 5552 (고객센터: 1588-9999)",0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 9620,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 3651 (고객센터: 100),0
친구가 이 링크 꼭 보라던데? URL 5049,0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 8134,0
택배조회는 공식 사이트에서만 가능합니다. URL 963,0
이거 진짜 도움 됐어 공유할게 URL 7505,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 7467 (고객센터: 182),0
이거 너 예전에 찾던 거 아니야? URL 9673,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 8793,0
우리 다음 약속 이 링크 참고하자 URL 515,0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 7056,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 7522,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 1129,0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 4396 (고객센터: 1588-9999)",0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 2133,0
친구가 이 링크 꼭 보라던데? URL 8719,0
우리 다음 약속 이 링크 참고하자 URL 660,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 8659 (고객센터: 129),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 5116 (고객센터: 120),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 9689 (고객센터: 1577-8000),0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 2853,0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 7519 (고객센터: 1577-8866),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 3825 (고객센터: 1661-3000),0
엄마가 이거 보라고 했어 URL 1474,0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 3047,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 8918 (고객센터: 1577-8000),0
이거 진짜 도움 됐어 공유할게 URL 5911,0
엄마가 이거 보라고 했어 URL 8780,0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 216 (고객센터: 100),0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 661 (고객센터: 129),0
친구가 이 링크 꼭 보라던데? URL 1196,0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 593 (고객센터: 1599-3333),0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 4024,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 1467,0
우리 다음 약속 이 링크 참고하자 URL 6934,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 1888 (고객센터: 1588-0075),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 5817 (고객센터: 1577-8866),0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 1547 (고객센터: 1599-3333),0
친구가 이 링크 꼭 보라던데? URL 7561,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 682 (고객센터: 182),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 9745 (고객센터: 1577-8866),0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 5214,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 888 (고객센터: 1588-0075),0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 6621 (고객센터: 1588-5000),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 2215,0
이거 너 예전에 찾던 거 아니야? URL 6295,0
이번 주말 어디 갈지 정리된 거야 URL 8441,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 5767 (고객센터: 1588-0075),0
이번 주말 어디 갈지 정리된 거야 URL 1182,0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 9030 (고객센터: 1544-0010),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 8612,0
택배조회는 공식 사이트에서만 가능합니다. URL 4379,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 9370,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 946,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 6084 (고객센터: 1588-5000),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 486 (고객센터: 1588-9999)",0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 7866 (고객센터: 120),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 6285 (고객센터: 1661-3000),0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 8101,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 3871,0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 6641 (고객센터: 1599-3333),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 654 (고객센터: 1577-8000),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 7526 (고객센터: 1588-9999)",0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 3814 (고객센터: 1588-9999)",0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 9066 (고객센터: 120),0
친구가 이 링크 꼭 보라던데? URL 3200,0
이거 진짜 도움 됐어 공유할게 URL 9832,0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 2598 (고객센터: 1577-1000),0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 6441 (고객센터: 1588-5000),0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 9696 (고객센터: 100),0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 8304 (고객센터: 182),0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 2142 (고객센터: 182),0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 8498,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 9930 (고객센터: 129),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 4587 (고객센터: 1577-8866),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 6747 (고객센터: 120),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 1801 (고객센터: 1577-8866),0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 3162 (고객센터: 182),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 8668 (고객센터: 120),0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 2586 (고객센터: 1588-5000),0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 7456 (고객센터: 100),0
우리 다음 약속 이 링크 참고하자 URL 4590,0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 3828 (고객센터: 1588-9999)",0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 7771 (고객센터: 129),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 4147,0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 4204,0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 8783,0
우리 다음 약속 이 링크 참고하자 URL 9989,0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 66,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 593 (고객센터: 100),0
친구가 이 링크 꼭 보라던데? URL 6477,0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 985 (고객센터: 100),0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 7000 (고객센터: 1588-5000),0
우리 다음 약속 이 링크 참고하자 URL 6979,0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 2998 (고객센터: 1599-1111),0
택배조회는 공식 사이트에서만 가능합니다. URL 3567,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 8509 (고객센터: 129),0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 6248 (고객센터: 1577-1000),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 6723 (고객센터: 1661-3000),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 8856 (고객센터: 1588-9999)",0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 2995 (고객센터: 1577-1000),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 7919,0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 6385,0
엄마가 이거 보라고 했어 URL 7359,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 3490 (고객센터: 1588-5000),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 3441,0
택배조회는 공식 사이트에서만 가능합니다. URL 2219,0
택배조회는 공식 사이트에서만 가능합니다. URL 4315,0
이거 너 예전에 찾던 거 아니야? URL 6267,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 7976 (고객센터: 1588-0075),0
이번 주말 어디 갈지 정리된 거야 URL 1534,0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 7312 (고객센터: 1544-0010),0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 3322,0
엄마가 이거 보라고 했어 URL 6039,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 2347,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 9500 (고객센터: 100),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 777,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 7640 (고객센터: 182),0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 5511 (고객센터: 100),0
엄마가 이거 보라고 했어 URL 612,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 3176,0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 4228 (고객센터: 1577-1000),0
택배조회는 공식 사이트에서만 가능합니다. URL 5569,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 2573 (고객센터: 1661-3000),0
이거 진짜 도움 됐어 공유할게 URL 5728,0
우리 다음 약속 이 링크 참고하자 URL 6273,0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 4189 (고객센터: 1599-3333),0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 1372 (고객센터: 182),0
엄마가 이거 보라고 했어 URL 2107,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 3090,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 3256,0
